,review_body,review_date,hotelName,hotelUrl
44,"We stayed two nights at Glad Mapo, but wish we could have stayed longer! Easy access to the subway - which is right across the driveway. We took the airport express right to the Geondok station and the hotel is at the top of exit #9. There is a Starbucks a 2 minute walk from the doors, and several other restaurants or coffee shops nearby. The room was clean and comfy. Will definitely stay here on our next visit.","October 14, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
45,"I am a total 100% satisfied guest of Glad Mapo. This is one of the best decision that i've made for my recent Seoul Trip (7-15 Sep 2018). The location is very convenient, adjacent to the Gongdeok station entrance 9. The metro is literally just right at the doorstep. You need to take the lift up to lobby floor for check-in. Check in was efficient, done within 5 min. The Room is huge and clean, my boyfriend and i had the best sleeping quality at this hotel thanks to the comfortable bed. Oh and not to forget about the bathroom, i especially love the toilet bowl that come with warm seater and many other functions (not many hotel provide this kind of facilities). The bath amenities smell great too. Another great advantage of this hotel is its 24h operated 7-11 located at the lobby floor, that you can grab snacks/ drinks anytime without stepping out of the hotel. Totally recommended to stay at this hotel for 5 Stars experience with affordable price. Will definitely come back again.","October 14, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
46,"We stayed at Glad, Mapo for 5 nights during our recent visit to Seoul.Location was perfect. Hotel entrance was virtually connected to subway station which could be reached via airport train and its prime location helped us try other places of Seoul very easily. Furthermore, room was very clean and neat with every perfect piece of furnishing. We could not believe the room price for its high quality level.We really enjoyed staying here and will try it again. Highly recommend.","October 11, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
47,"This hotel is brand new in an amazing location. It's right next to one of Seoul's main subway lines. As you exit the subway, the hotel is right in front of you. Literally right in front. You don't even need to cross the street to get to it. The room is well designed and very modern. The staff are also very friendly. If you want a late night snack, there is even a self-contained 7-eleven inside the hotel lobby. I've been to lots of different hotels for work and holiday and this is probably the best one I've stayed at for this price point. I would definitely stay here again. ","September 29, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
48,"We just had a really great stay at this GLAD hotel. After a long journey the check-in process was effortless. In addition, the staff knew it was my wife's birthday and they had prepared a birthday cake some cups as presents. It was a really nice touch and we'd like to make a special mention of Esther and Alex for their caring contribution to our stay. Aside from this unexpected surprise, we were also upgraded to a larger room! So you can imagine we were quite thrilled with the place before stepping foot in the room. During our stay the service and facilities mirrored the outstanding attention we had already received. The staff was sure to point us in the right direction when venturing out into the city and the gym had some nice facilities that were conveniently located near the lobby. We will not hesitate to stay here again for our next visit to Seoul and we highly recommend this hotel for anybody looking for staff and service that go above and beyond the standards of most hotels. Special thanks to Julie at the front desk for helping us on the first day!","September 28, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
49,"어메니티 침구류 청소상태 배쓰롭까지 만족스러웠습니다. 줄리씨가 몹시 친절했습니다. I really had great time here in glad mapo and quality of ammenities, bedding and bath robe were amazing. clean and gladly serviced by Julie at the reception.","September 27, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
50,"Mr. Dylan -FOM absolutely professional. Went extra mile to make us feel welcome. From early checking after mid night flight, arranging amenities and departure gift. The hotel location is really good, easy access to AREX line and plenty of good bbq restaurant around. Will surely go back. ","September 22, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
51,"首先感謝前臺讓我入住，並提前進入房間。這是一個安靜的地區，附近有很多咖啡店和商店，還有很多餐館，而且從機場來的位置非常好，很容易找到並推薦給任何來首爾的人。First thanks for the front-desk to let me check in and enter the room earlier. It's a quiet area, many cafe shop and store nearby, many kind of restaurant and the location is great from airport, it's easily to find and recommend for anyone who visit Seoul. ","September 18, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
52,"I love the facilities, warm staffs, and the location. I will stay at any of Glad Hotel after this. It is easy to find this hotel and even if you lost, Korean knew about this place. In fact, they also provided a place to keep your luggage safe. Do not hesitate and please choose this hotel. I had a great experience there!","September 16, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
53,"Stayed there two different times over a 2 week period. Had great service both times. The rooms were clean and relatively large. They are happy to keep your luggage after checking out, if you have some extra time in town. As others state, Subway exit 9 takes you right to hotel. I would suggest using exit 8 if not toting luggage. It is a shorter walk and brings you out very near the hotel as well.","September 10, 2018","0    GLAD Mapo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d13819581-Reviews-GLAD_Mapo-Seoul.html
54,Really enjoyed staying here. Location is perfect if you only have a couple of nights in Seoul. Easy to get to from airport vis KAL Limousine. Staff were great Room was comfortable although not large. Price was reasonable. Great gym.,"July 12, 2019","1    Lotte Hotel Seoul
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306130-Reviews-Lotte_Hotel_Seoul-Seoul.html
55,"I've stayed in this hotel 4 or 5 times and each time the quality deteriorates just a little. This time my room seemed smaller than before. I had barely enough space to open my suitcase. The bed was a queen-size rather than a king-size, which was unusual. The desk was small and difficult to sit at without banging my knees. The bathroom was ok and the shower itself was powerful although the shower gel and shampoo were both tiny. The corridor had a bad smell, a bit like dirty vacuum bags.All that said, the hotel's location is fantastic. You don't even need to leave the building to reach the department store, food court, and the underground railway network. Right across the road, you've got the funky shopping area full of great food options. The Limousine bus from the airport drops you right outside.","July 10, 2019","1    Lotte Hotel Seoul
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306130-Reviews-Lotte_Hotel_Seoul-Seoul.html
